company_name,high,low,last_price,prev_close,change,percent_gain
Dr Reddys Labs,"4,348.55","4,101.45","4,328.50","4,127.30",201.2,4.87
Coal India,188.50,183.30,187.40,183.05,4.35,2.38
Hindalco,626.20,610.00,621.95,608.45,13.5,2.22
UltraTechCement,"6,379.55","6,200.00","6,351.85","6,234.00",117.85,1.89
Tech Mahindra,"1,571.95","1,530.15","1,568.55","1,542.15",26.4,1.71
Reliance,"2,584.15","2,510.00","2,578.65","2,539.20",39.45,1.55
JSW Steel,719.50,704.20,715.10,704.40,10.7,1.52
Tata Steel,"1,359.50","1,325.95","1,350.55","1,331.00",19.55,1.47
NTPC,135.70,133.35,135.40,133.45,1.95,1.46
Cipla,"1,040.10","1,001.75","1,029.00","1,014.45",14.55,1.43
ITC,256.50,251.45,254.85,252.00,2.85,1.13
Grasim,"1,603.90","1,569.10","1,599.40","1,582.10",17.3,1.09
ONGC,180.40,176.50,177.45,175.60,1.85,1.05
TCS,"3,758.20","3,695.00","3,749.85","3,712.40",37.45,1.01
HCL Tech,"1,194.00","1,169.00","1,192.10","1,180.70",11.4,0.97
Sun Pharma,914.70,885.50,908.85,900.80,8.05,0.89
Infosys,"1,894.60","1,856.15","1,886.70","1,872.40",14.3,0.76
Hero Motocorp,"2,427.25","2,333.00","2,412.15","2,394.65",17.5,0.73
UPL,801.85,789.05,799.10,793.95,5.15,0.65
Nestle,"17,500.00","17,260.00","17,408.10","17,344.20",63.9,0.37
Power Grid Corp,211.20,208.00,210.75,210.10,0.65,0.31
Asian Paints,"3,038.95","2,950.55","3,025.35","3,016.80",8.55,0.28
Larsen,"1,779.70","1,751.00","1,771.55","1,767.25",4.3,0.24
Bharti Airtel,708.85,697.85,706.35,704.95,1.4,0.2
Britannia,"3,130.00","3,080.55","3,103.85","3,102.25",1.6,0.05
