company_name,high,low,last_price,prev_close,change,percent_gain
Hero Motocorp,"2,817.95","2,684.00","2,781.50","2,702.40",79.1,2.93
Bajaj Auto,"3,650.95","3,521.00","3,621.10","3,535.00",86.1,2.44
Divis Labs,"4,274.00","4,203.00","4,262.45","4,219.65",42.8,1.01
ITC,235.20,231.80,234.45,232.15,2.3,0.99
Maruti Suzuki,"8,798.00","8,522.70","8,593.65","8,515.25",78.4,0.92
Titan Company,"2,506.55","2,417.00","2,474.95","2,464.00",10.95,0.44
Asian Paints,"3,241.60","3,190.20","3,203.00","3,197.70",5.3,0.17
IOC,125.85,124.15,124.65,124.45,0.2,0.16
Cipla,957.00,944.55,952.75,951.80,0.95,0.1
SBI,544.70,537.15,540.10,539.80,0.3,0.06
Eicher Motors,"2,709.85","2,640.00","2,670.85","2,669.75",1.1,0.04
