company_name,high,low,last_price,prev_close,change,percent_gain
M&M,"1,298.45","1,250.10","1,288.65","1,250.10",38.55,3.08
Bajaj Finance,"7,524.45","7,190.95","7,496.10","7,274.10",222,3.05
SBI Life Insura,"1,308.00","1,272.45","1,303.30","1,272.25",31.05,2.44
Adani Ports,972.60,935.30,959.60,938.20,21.4,2.28
HUL,"2,588.00","2,508.05","2,579.25","2,528.15",51.1,2.02
Nestle,"18,840.00","18,267.30","18,765.25","18,404.20",361.05,1.96
SBI,574.40,559.55,572.25,561.80,10.45,1.86
Bajaj Finserv,"1,779.30","1,737.00","1,765.95","1,734.90",31.05,1.79
Bajaj Finserv,"1,779.30","1,737.00","1,765.95","1,734.90",31.05,1.79
HDFC,"2,449.80","2,392.75","2,441.40","2,404.10",37.3,1.55
ITC,336.90,329.10,335.60,331.30,4.3,1.3
Divis Labs,"3,632.35","3,560.05","3,619.55","3,573.70",45.85,1.28
UPL,718.55,696.05,712.25,703.40,8.85,1.26
Eicher Motors,"3,633.70","3,493.45","3,590.25","3,549.00",41.25,1.16
Axis Bank,802.00,786.70,798.10,789.30,8.8,1.11
Maruti Suzuki,"9,343.45","9,070.00","9,280.85","9,189.65",91.2,0.99
Infosys,"1,406.00","1,380.60","1,390.30","1,377.05",13.25,0.96
Sun Pharma,876.95,856.80,874.85,868.05,6.8,0.78
Hero Motocorp,"2,724.95","2,664.85","2,704.40","2,685.20",19.2,0.72
TCS,"3,042.00","2,987.80","3,028.80","3,008.70",20.1,0.67
Apollo Hospital,"4,331.00","4,226.70","4,308.20","4,279.75",28.45,0.66
HDFC Bank,"1,514.00","1,480.00","1,502.60","1,492.75",9.85,0.66
Tech Mahindra,"1,051.85","1,023.10","1,039.50","1,033.20",6.3,0.61
Dr Reddys Labs,"4,111.05","3,997.00","4,099.15","4,077.35",21.8,0.53
Bajaj Auto,"3,731.85","3,661.10","3,708.25","3,689.55",18.7,0.51
Bharti Airtel,786.00,772.20,782.75,779.65,3.1,0.4
Shree Cements,"23,735.30","23,011.50","23,401.10","23,317.70",83.4,0.36
Titan Company,"2,632.00","2,552.55","2,619.80","2,611.80",8,0.31
Grasim,"1,762.95","1,726.60","1,749.35","1,744.60",4.75,0.27
HDFC Life,557.00,543.00,548.10,546.75,1.35,0.25
Reliance,"2,522.70","2,481.35","2,502.45","2,499.20",3.25,0.13
HCL Tech,907.15,887.50,897.80,896.90,0.9,0.1
Wipro,406.20,397.00,401.95,401.65,0.3,0.07
