company_name,high,low,last_price,prev_close,change,percent_gain
Axis Bank,777.00,738.10,773.85,752.20,21.65,2.88
SBI,530.85,503.20,528.95,514.65,14.3,2.78
Maruti Suzuki,"8,971.65","8,400.05","8,820.20","8,602.60",217.6,2.53
Cipla,931.50,887.00,927.60,905.65,21.95,2.42
Kotak Mahindra,"1,898.55","1,821.15","1,889.25","1,854.65",34.6,1.87
IOC,123.75,119.80,122.70,121.45,1.25,1.03
Bajaj Auto,"3,536.80","3,394.20","3,501.10","3,469.10",32,0.92
Tata Motors,502.70,476.60,494.40,490.55,3.85,0.78
Hindalco,492.85,478.45,489.15,485.75,3.4,0.7
Sun Pharma,817.40,791.30,812.10,808.05,4.05,0.5
IndusInd Bank,893.60,861.10,888.10,884.25,3.85,0.44
M&M,862.85,841.20,858.05,854.50,3.55,0.42
ONGC,168.75,164.50,165.70,165.15,0.55,0.33
ITC,215.50,211.10,214.60,214.30,0.3,0.14
UltraTechCement,"7,150.30","6,950.00","7,100.70","7,098.35",2.35,0.03
