company_name,high,low,last_price,prev_close,change,percent_gain
Asian Paints,"3,582.90","3,420.00","3,570.65","3,470.65",100,2.88
Sun Pharma,926.00,892.05,917.85,897.15,20.7,2.31
Dr Reddys Labs,"4,297.00","4,178.15","4,269.70","4,181.60",88.1,2.11
Eicher Motors,"3,665.70","3,529.00","3,628.30","3,570.55",57.75,1.62
Power Grid Corp,210.40,202.55,207.70,204.85,2.85,1.39
Nestle,"18,979.00","18,525.70","18,840.95","18,672.65",168.3,0.9
HUL,"2,708.75","2,652.05","2,702.10","2,679.25",22.85,0.85
Britannia,"3,868.00","3,795.60","3,853.20","3,824.15",29.05,0.76
Tech Mahindra,"1,036.40","1,008.55","1,029.70","1,022.50",7.2,0.7
Divis Labs,"3,725.00","3,644.75","3,703.35","3,680.20",23.15,0.63
Apollo Hospital,"4,295.00","4,183.10","4,268.95","4,242.95",26,0.61
TCS,"3,049.95","2,980.00","3,035.65","3,017.45",18.2,0.6
M&M,"1,261.75","1,211.25","1,242.40","1,235.75",6.65,0.54
HCL Tech,926.95,911.85,920.80,918.75,2.05,0.22
Bajaj Auto,"3,573.90","3,505.00","3,545.90","3,541.90",4,0.11
Bharti Airtel,771.00,755.00,761.45,760.60,0.85,0.11
Infosys,"1,405.85","1,377.00","1,394.70","1,393.55",1.15,0.08
Tata Motors,406.60,392.85,399.10,398.80,0.3,0.08
Tata Motors,406.60,392.85,399.10,398.80,0.3,0.08
