company_name,high,low,last_price,prev_close,change,percent_gain
Tata Steel,"1,222.40","1,171.50","1,219.60","1,183.00",36.6,3.09
Divis Labs,"4,288.40","4,168.25","4,277.55","4,201.50",76.05,1.81
Bajaj Finance,"7,147.00","6,914.70","7,055.00","6,930.60",124.4,1.79
Bajaj Finserv,"16,119.80","15,720.00","15,989.15","15,711.35",277.8,1.77
Reliance,"2,360.00","2,310.00","2,356.05","2,317.10",38.95,1.68
Cipla,951.00,931.10,948.05,933.30,14.75,1.58
Titan Company,"2,465.00","2,400.90","2,443.65","2,409.20",34.45,1.43
JSW Steel,662.90,644.25,660.10,651.15,8.95,1.37
BPCL,378.50,370.65,377.40,372.45,4.95,1.33
Asian Paints,"3,223.50","3,166.20","3,216.35","3,174.70",41.65,1.31
Axis Bank,801.00,776.15,798.55,789.60,8.95,1.13
Maruti Suzuki,"8,789.10","8,436.05","8,599.45","8,511.65",87.8,1.03
Hero Motocorp,"2,691.65","2,650.00","2,671.95","2,648.05",23.9,0.9
Hindalco,533.10,514.05,526.80,522.60,4.2,0.8
Sun Pharma,895.95,882.00,894.10,887.05,7.05,0.79
ICICI Bank,795.70,774.30,792.50,786.40,6.1,0.78
Britannia,"3,490.00","3,418.40","3,473.45","3,448.60",24.85,0.72
Wipro,565.80,554.45,560.25,557.00,3.25,0.58
IndusInd Bank,940.75,913.00,937.70,933.05,4.65,0.5
ITC,232.30,229.05,231.25,230.20,1.05,0.46
HCL Tech,"1,169.85","1,148.55","1,161.95","1,157.35",4.6,0.4
Adani Ports,723.00,703.00,717.80,715.15,2.65,0.37
Bharti Airtel,714.70,701.00,708.90,706.50,2.4,0.34
Grasim,"1,728.00","1,685.40","1,717.80","1,712.35",5.45,0.32
M&M,837.70,817.15,832.05,829.50,2.55,0.31
Dr Reddys Labs,"4,379.35","4,280.05","4,321.95","4,309.20",12.75,0.3
HUL,"2,268.00","2,246.55","2,264.35","2,257.60",6.75,0.3
UPL,763.95,744.10,758.65,756.60,2.05,0.27
Infosys,"1,725.00","1,696.00","1,717.30","1,715.00",2.3,0.13
Nestle,"18,214.25","17,990.00","18,087.15","18,072.75",14.4,0.08
